"SFG","7.65","0.50 (7.0 %)","7.15","7.45","7.65","7.44","291,760","2,227,000,000","0","0"
"CMV","13.80","0.90 (7.0 %)","12.90","13.80","13.80","13.80","320","4,000,000","0","0"
"C47","8.77","0.57 (7.0 %)","8.20","8.20","8.77","8.03","458,740","3,788,000,000","0","0"
"HAI","2.93","0.19 (6.9 %)","2.74","2.93","2.93","2.90","5,186,330","15,191,000,000","0","0"
"CCL","8.19","0.53 (6.9 %)","7.66","7.80","8.19","7.80","1,465,340","11,789,000,000","0","0"
"STK","17.05","1.10 (6.9 %)","15.95","16.00","17.05","16.00","623,210","10,446,000,000","0","0"
"BMP","57.40","3.70 (6.9 %)","53.70","53.60","57.40","53.60","231,490","12,717,000,000","0","0"
"HU1","6.52","0.42 (6.9 %)","6.10","6.52","6.52","6.52","60","0","0","0"
"FLC","4.36","0.28 (6.9 %)","4.08","4.22","4.36","4.19","18,641,290","80,567,000,000","200,126","872,549,360"
"VAF","9.72","0.62 (6.8 %)","9.10","9.72","9.72","9.72","10","0","0","0"
"FUESSV30","12.02","0.76 (6.7 %)","11.26","11.42","12.02","11.42","347,150","3,977,000,000","0","0"
"AMD","3.02","0.19 (6.7 %)","2.83","2.89","3.02","2.89","9,988,290","30,073,000,000","0","0"
"TDG","2.89","0.18 (6.6 %)","2.71","2.89","2.89","2.89","534,620","1,545,000,000","0","0"
"SMC","12.50","0.70 (5.9 %)","11.80","12.00","12.60","11.70","469,470","5,702,000,000","0","0"
"VSH","20.00","1.10 (5.8 %)","18.90","18.80","20.20","18.80","180,260","3,546,000,000","0","0"
"PGI","20.05","1.05 (5.5 %)","19.00","19.90","20.30","18.90","20,950","400,000,000","0","0"
"VCF","221.50","10.50 (5.0 %)","211.00","219.40","223.00","214.00","920","199,000,000","0","0"
"SAV","16.00","0.75 (4.9 %)","15.25","15.45","16.30","15.20","136,960","2,163,000,000","0","0"
"CSM","17.30","0.80 (4.8 %)","16.50","16.60","17.50","16.50","622,360","10,660,000,000","0","0"
"THI","28.50","1.30 (4.8 %)","27.20","28.00","28.50","28.00","4,180","118,000,000","0","0"
"DHC","48.80","2.20 (4.7 %)","46.60","47.00","48.80","46.80","1,276,810","61,222,000,000","0","0"
"LEC","15.70","0.70 (4.7 %)","15.00","13.95","15.70","13.95","50","1,000,000","0","0"
"VSC","42.50","1.80 (4.4 %)","40.70","40.70","42.60","40.60","274,470","11,467,000,000","0","0"
"HPG","30.90","1.30 (4.4 %)","29.60","29.80","30.90","29.65","29,534,980","898,703,000,000","552,010","16,441,564,200"
"SFI","24.00","1.00 (4.3 %)","23.00","23.80","24.50","23.20","1,380","32,000,000","0","0"
"DPG","27.10","1.10 (4.2 %)","26.00","26.40","27.10","26.00","338,750","9,011,000,000","0","0"
"GTN","24.70","1.00 (4.2 %)","23.70","23.90","24.70","23.90","3,185,870","77,735,000,000","0","0"
"PLP","7.06","0.27 (4.0 %)","6.79","6.79","7.06","6.79","890,300","6,181,000,000","0","0"
"VIC","104.00","3.90 (3.9 %)","100.10","100.20","104.90","100.00","1,761,080","181,314,000,000","4,946,160","482,190,922,000"
"SJS","25.55","0.95 (3.9 %)","24.60","26.20","26.20","25.00","225,870","5,821,000,000","0","0"
"CRE","26.50","0.95 (3.7 %)","25.55","25.60","26.50","25.40","1,324,240","34,456,000,000","0","0"
"TSC","2.79","0.10 (3.7 %)","2.69","2.69","2.82","2.69","615,780","1,689,000,000","0","0"
"CDC","26.00","0.90 (3.6 %)","25.10","26.55","26.55","26.00","380","10,000,000","0","0"
"HAG","4.87","0.15 (3.2 %)","4.72","4.73","4.97","4.73","7,036,750","34,096,000,000","0","0"
"TNA","14.90","0.45 (3.1 %)","14.45","14.50","15.00","14.45","811,210","12,057,000,000","150,000","2,190,000,000"
"VNM","110.00","3.30 (3.1 %)","106.70","107.50","110.00","107.10","2,946,790","319,582,000,000","185,530","19,782,728,500"
"FIT","8.61","0.25 (3.0 %)","8.36","8.36","8.70","8.31","655,520","5,619,000,000","0","0"
"VHC","41.50","1.20 (3.0 %)","40.30","40.10","41.60","40.10","612,590","25,102,000,000","0","0"
"ILB","17.40","0.50 (3.0 %)","16.90","17.90","17.90","16.90","23,970","409,000,000","0","0"
"BHN","71.00","2.00 (2.9 %)","69.00","70.00","71.00","70.00","6,330","443,000,000","0","0"
"DVP","46.40","1.30 (2.9 %)","45.10","45.10","46.50","44.75","16,180","731,000,000","0","0"
"DPR","43.20","1.20 (2.9 %)","42.00","42.40","43.20","42.40","22,250","957,000,000","0","0"
"TRC","36.00","1.00 (2.9 %)","35.00","35.55","36.00","35.55","2,370","85,000,000","20,000","700,000,000"
"LGC","65.80","1.80 (2.8 %)","64.00","59.60","65.80","59.60","190","11,000,000","0","0"
"SRF","13.15","0.35 (2.7 %)","12.80","13.25","13.25","13.00","1,530","20,000,000","0","0"
"HSL","4.91","0.13 (2.7 %)","4.78","4.78","4.91","4.76","101,110","485,000,000","100,000","490,000,000"
"ROS","2.31","0.06 (2.7 %)","2.25","2.28","2.36","2.28","17,091,770","39,712,000,000","0","0"
"ASM","9.80","0.25 (2.6 %)","9.55","9.61","9.90","9.60","3,251,690","31,937,000,000","0","0"
"HTN","27.60","0.70 (2.6 %)","26.90","28.70","28.70","26.95","196,890","5,511,000,000","0","0"
"VHM","79.50","2.00 (2.6 %)","77.50","78.00","79.90","77.80","5,830,890","460,842,000,000","721,600","57,185,848,000"
"PGD","27.30","0.65 (2.4 %)","26.65","26.55","27.30","26.55","770","21,000,000","0","0"
"SJF","2.14","0.05 (2.4 %)","2.09","2.10","2.19","2.09","861,660","1,838,000,000","0","0"
"CVT","24.40","0.55 (2.3 %)","23.85","23.75","24.80","23.75","848,420","20,788,000,000","600,000","13,320,000,000"
"TS4","3.58","0.08 (2.3 %)","3.50","3.69","3.73","3.58","28,870","107,000,000","0","0"
"HAR","4.07","0.09 (2.3 %)","3.98","3.99","4.08","3.99","634,590","2,561,000,000","0","0"
"EVG","5.05","0.11 (2.2 %)","4.94","4.99","5.26","4.70","4,658,590","23,013,000,000","0","0"
"BVH","55.50","1.20 (2.2 %)","54.30","54.70","55.90","54.30","1,487,560","82,363,000,000","99,200","5,505,600,000"
"PGC","18.90","0.40 (2.2 %)","18.50","18.70","19.00","18.10","5,560","105,000,000","0","0"
"HNG","11.90","0.25 (2.1 %)","11.65","11.65","11.90","11.60","3,020,490","35,442,000,000","0","0"
"TPC","7.35","0.15 (2.1 %)","7.20","7.16","7.35","7.16","980","7,000,000","0","0"
"SGR","19.90","0.40 (2.1 %)","19.50","19.50","20.20","19.50","18,760","373,000,000","0","0"
"DGC","41.90","0.80 (1.9 %)","41.10","41.50","42.00","41.20","524,820","21,888,000,000","0","0"
"UIC","40.00","0.75 (1.9 %)","39.25","39.50","40.90","39.30","3,600","144,000,000","0","0"
"KDH","24.40","0.45 (1.9 %)","23.95","23.95","24.40","23.90","1,239,270","29,857,000,000","0","0"
"QBS","2.20","0.04 (1.9 %)","2.16","2.17","2.23","2.17","21,190","47,000,000","0","0"
"TMP","41.75","0.75 (1.8 %)","41.00","41.10","41.75","41.10","500","21,000,000","0","0"
"MDG","11.20","0.20 (1.8 %)","11.00","10.30","11.20","10.25","6,220","64,000,000","0","0"
"HII","14.75","0.25 (1.7 %)","14.50","14.60","15.00","14.60","222,720","3,288,000,000","169,390","2,456,155,000"
"POM","5.35","0.09 (1.7 %)","5.26","5.40","5.40","5.35","8,900","48,000,000","0","0"
"CRC","15.25","0.25 (1.7 %)","15.00","14.80","15.25","14.75","385,130","5,782,000,000","0","0"
"NNC","47.40","0.75 (1.6 %)","46.65","46.70","48.20","46.50","33,280","1,564,000,000","0","0"
"LSS","6.35","0.10 (1.6 %)","6.25","6.25","6.49","6.25","36,980","235,000,000","0","0"
"DCM","12.80","0.20 (1.6 %)","12.60","12.60","13.00","12.60","3,964,710","50,856,000,000","0","0"
"HTV","12.80","0.20 (1.6 %)","12.60","12.80","12.80","12.80","20","0","0","0"
"VDS","7.80","0.12 (1.6 %)","7.68","7.80","7.80","7.80","3,720","29,000,000","0","0"
"ANV","20.20","0.30 (1.5 %)","19.90","19.90","20.50","19.90","266,680","5,405,000,000","0","0"
"LCG","10.10","0.15 (1.5 %)","9.95","10.20","10.40","10.00","1,651,290","16,839,000,000","0","0"
"TLH","4.06","0.06 (1.5 %)","4.00","4.00","4.11","4.00","347,750","1,407,000,000","0","0"
"FUESSV50","13.70","0.20 (1.5 %)","13.50","13.50","13.70","13.31","104,850","1,419,000,000","0","0"
"KOS","34.40","0.50 (1.5 %)","33.90","33.80","34.60","33.70","481,150","16,553,000,000","0","0"
"DPM","17.20","0.25 (1.5 %)","16.95","17.10","17.40","17.05","2,186,110","37,548,000,000","0","0"
"PHR","55.50","0.80 (1.5 %)","54.70","55.10","55.70","54.80","587,880","32,528,000,000","0","0"
"SBV","10.45","0.15 (1.5 %)","10.30","10.30","10.50","10.30","11,990","124,000,000","0","0"
"PXS","5.68","0.08 (1.4 %)","5.60","5.60","5.70","5.50","67,160","372,000,000","0","0"
"SVT","14.20","0.20 (1.4 %)","14.00","14.20","14.20","14.20","400","6,000,000","0","0"
"FUEVFVND","14.40","0.20 (1.4 %)","14.20","14.40","14.40","14.28","342,530","4,904,000,000","0","0"
"BMC","10.90","0.15 (1.4 %)","10.75","10.70","10.90","10.65","13,300","143,000,000","0","0"
"EVE","10.90","0.15 (1.4 %)","10.75","10.50","11.00","10.50","8,760","95,000,000","0","0"
"MWG","110.00","1.50 (1.4 %)","108.50","109.00","110.50","107.90","1,218,320","133,323,000,000","0","0"
"FRT","23.40","0.30 (1.3 %)","23.10","23.20","23.45","23.20","323,350","7,543,000,000","0","0"
"HDG","24.65","0.30 (1.2 %)","24.35","24.40","24.70","24.35","645,250","15,847,000,000","0","0"
"VPG","12.55","0.15 (1.2 %)","12.40","12.45","12.70","12.30","400,060","5,008,000,000","0","0"
"HHS","5.02","0.06 (1.2 %)","4.96","5.12","5.17","4.97","3,265,650","16,533,000,000","0","0"
"HTI","12.60","0.15 (1.2 %)","12.45","12.50","12.60","12.50","1,240","16,000,000","0","0"
"MSN","86.00","1.00 (1.2 %)","85.00","85.10","86.10","84.50","3,419,860","293,591,000,000","113,020","9,674,836,800"
"RAL","127.40","1.40 (1.1 %)","126.00","128.50","128.50","127.00","10,840","1,390,000,000","0","0"
"CIG","1.82","0.02 (1.1 %)","1.80","1.80","1.86","1.80","360","1,000,000","0","0"
"APH","73.50","0.80 (1.1 %)","72.70","72.70","73.80","72.70","461,180","33,850,000,000","0","0"
"E1VFVN30","15.62","0.17 (1.1 %)","15.45","15.50","15.62","15.45","554,570","8,611,000,000","530,300","8,210,771,000"
"GMD","23.70","0.25 (1.1 %)","23.45","23.45","23.75","23.45","471,190","11,120,000,000","0","0"
"VCB","87.50","0.90 (1.0 %)","86.60","86.90","87.50","86.70","657,830","57,390,000,000","50,480","4,403,875,200"
"DHA","39.50","0.40 (1.0 %)","39.10","39.10","39.50","38.50","24,000","933,000,000","0","0"
"TDP","30.20","0.30 (1.0 %)","29.90","30.00","30.20","29.90","80,310","2,423,000,000","0","0"
"BBC","50.50","0.50 (1.0 %)","50.00","49.80","51.40","48.00","2,620","132,000,000","0","0"
"FUESSVFL","11.21","0.11 (1.0 %)","11.10","11.21","11.21","11.21","390","4,000,000","0","0"
"APG","10.20","0.10 (1.0 %)","10.10","10.15","10.30","10.15","1,017,620","10,366,000,000","0","0"
"ABT","30.80","0.30 (1.0 %)","30.50","31.65","31.80","30.70","2,830","87,000,000","0","0"
"HVN","25.80","0.25 (1.0 %)","25.55","25.70","25.90","25.70","283,830","7,325,000,000","510,000","13,158,000,000"
"DHM","8.30","0.08 (1.0 %)","8.22","8.22","8.30","8.19","299,940","2,471,000,000","0","0"
"FMC","31.30","0.30 (1.0 %)","31.00","31.20","31.30","31.10","192,090","5,998,000,000","0","0"
"DGW","52.80","0.50 (1.0 %)","52.30","52.50","53.50","52.30","186,340","9,809,000,000","0","0"
"KMR","2.22","0.02 (0.9 %)","2.20","2.18","2.22","2.18","100,500","222,000,000","0","0"
"VRE","28.35","0.25 (0.9 %)","28.10","28.30","28.35","28.10","12,351,650","348,565,000,000","453,960","12,804,351,200"
"VID","9.20","0.08 (0.9 %)","9.12","9.00","9.20","9.00","5,580","50,000,000","0","0"
"NBB","23.80","0.20 (0.8 %)","23.60","23.60","23.80","23.60","146,900","3,495,000,000","0","0"
"CLG","1.20","0.01 (0.8 %)","1.19","1.17","1.20","1.17","16,780","20,000,000","0","0"
"IJC","12.50","0.10 (0.8 %)","12.40","12.40","12.80","12.35","401,320","5,054,000,000","100,000","1,260,000,000"
"HDB","25.45","0.20 (0.8 %)","25.25","25.30","25.45","25.10","1,969,110","49,718,000,000","2,176,105","54,839,811,000"
"CTI","13.10","0.10 (0.8 %)","13.00","13.10","13.15","12.95","184,420","2,404,000,000","0","0"
"TVB","9.20","0.07 (0.8 %)","9.13","9.37","9.40","9.00","1,185,940","10,962,000,000","0","0"
"NLG","26.75","0.20 (0.8 %)","26.55","26.70","26.80","26.45","476,190","12,653,000,000","0","0"
"KPF","13.75","0.10 (0.7 %)","13.65","13.75","13.75","13.75","10","0","0","0"
"CMX","14.70","0.10 (0.7 %)","14.60","14.60","15.00","14.60","196,390","2,906,000,000","0","0"
"ITC","15.00","0.10 (0.7 %)","14.90","14.90","15.00","14.90","1,410","21,000,000","0","0"
"ADS","9.35","0.06 (0.6 %)","9.29","9.29","9.40","9.29","15,760","147,000,000","0","0"
"HU3","8.55","0.05 (0.6 %)","8.50","8.75","8.75","8.50","5,840","50,000,000","0","0"
"MSH","34.40","0.20 (0.6 %)","34.20","34.20","34.40","34.00","51,250","1,755,000,000","0","0"
"NKG","8.69","0.05 (0.6 %)","8.64","8.65","8.83","8.64","2,031,120","17,686,000,000","0","0"
"THG","52.20","0.30 (0.6 %)","51.90","52.00","52.20","51.80","5,800","301,000,000","0","0"
"HQC","1.74","0.01 (0.6 %)","1.73","1.74","1.76","1.73","6,913,040","12,070,000,000","0","0"
"DRH","7.17","0.04 (0.6 %)","7.13","7.18","7.22","7.09","551,110","3,938,000,000","0","0"
"IDI","5.48","0.03 (0.6 %)","5.45","5.50","5.65","5.44","1,610,160","8,930,000,000","0","0"
"ABS","10.75","0.05 (0.5 %)","10.70","10.80","10.80","10.65","107,860","1,157,000,000","0","0"
"FCN","10.95","0.05 (0.5 %)","10.90","11.00","11.10","10.90","636,830","6,981,000,000","0","0"
"CKG","11.15","0.05 (0.5 %)","11.10","11.25","11.40","11.00","726,950","8,144,000,000","0","0"
"DBD","46.30","0.20 (0.4 %)","46.10","45.85","46.45","45.65","8,850","408,000,000","0","0"
"PPC","23.15","0.10 (0.4 %)","23.05","23.10","23.30","23.10","39,130","908,000,000","0","0"
"SAB","185.80","0.80 (0.4 %)","185.00","185.50","186.50","185.00","179,100","33,251,000,000","90,000","16,722,500,000"
"IMP","46.60","0.20 (0.4 %)","46.40","46.60","46.70","46.10","48,410","2,243,000,000","0","0"
"PME","70.10","0.30 (0.4 %)","69.80","70.00","71.00","70.00","1,870","133,000,000","0","0"
"SHA","4.68","0.02 (0.4 %)","4.66","4.66","4.68","4.66","9,050","42,000,000","0","0"
"HUB","23.60","0.10 (0.4 %)","23.50","23.80","23.80","23.60","1,830","43,000,000","0","0"
"ITD","9.64","0.04 (0.4 %)","9.60","9.60","9.71","9.60","129,980","1,256,000,000","0","0"
"SAM","9.64","0.04 (0.4 %)","9.60","9.61","9.65","9.51","122,250","1,173,000,000","2,010,000","18,994,000,000"
"TV2","48.20","0.20 (0.4 %)","48.00","48.05","48.20","47.80","92,900","4,464,000,000","0","0"
"TBC","25.10","0.10 (0.4 %)","25.00","25.00","25.20","24.80","19,520","488,000,000","0","0"
"VPS","12.65","0.05 (0.4 %)","12.60","12.30","12.65","12.25","2,870","36,000,000","0","0"
"VPB","25.70","0.10 (0.4 %)","25.60","25.60","25.70","25.25","7,225,270","184,229,000,000","1,590,000","39,750,000,000"
"DAH","5.24","0.02 (0.4 %)","5.22","5.22","5.24","5.10","279,920","1,455,000,000","0","0"
"REE","42.00","0.15 (0.4 %)","41.85","42.30","42.30","41.85","320,340","13,459,000,000","88,680","3,968,430,000"
"BMI","28.10","0.10 (0.4 %)","28.00","28.00","28.50","27.90","154,360","4,358,000,000","0","0"
"GVR","14.35","0.05 (0.3 %)","14.30","14.30","14.65","14.05","3,363,120","48,406,000,000","0","0"
"QCG","5.95","0.02 (0.3 %)","5.93","5.99","6.00","5.94","87,260","521,000,000","0","0"
"VNG","15.10","0.05 (0.3 %)","15.05","15.05","15.10","14.95","213,800","3,212,000,000","0","0"
"SZL","47.10","0.15 (0.3 %)","46.95","46.90","47.10","46.55","15,840","745,000,000","0","0"
"BFC","16.80","0.05 (0.3 %)","16.75","16.75","17.10","16.75","335,860","5,668,000,000","0","0"
"VIP","6.80","0.02 (0.3 %)","6.78","6.78","6.80","6.75","159,470","1,082,000,000","0","0"
"VJC","105.30","0.30 (0.3 %)","105.00","105.00","105.30","104.00","677,260","70,815,000,000","21,640","2,262,678,400"
"MBB","18.85","0.05 (0.3 %)","18.80","19.00","19.00","18.65","6,605,720","124,298,000,000","170,004","3,174,075,200"
"CHP","19.35","0.05 (0.3 %)","19.30","19.30","19.45","19.20","14,000","270,000,000","0","0"
"ASG","39.00","0.10 (0.3 %)","38.90","39.40","39.90","39.00","7,420","293,000,000","0","0"
"DTA","3.92","0.01 (0.3 %)","3.91","3.91","3.92","3.81","8,380","33,000,000","0","0"
"RDP","8.02","0.02 (0.2 %)","8.00","7.90","8.04","7.90","660","5,000,000","0","0"
"TCH","20.50","0.05 (0.2 %)","20.45","20.50","20.65","20.45","2,962,630","60,796,000,000","0","0"
"HVH","8.22","0.02 (0.2 %)","8.20","8.24","8.25","8.17","213,050","1,751,000,000","0","0"
"PIT","4.41","0.01 (0.2 %)","4.40","4.40","4.41","4.40","30","0","0","0"
"TCB","24.00","0.05 (0.2 %)","23.95","24.10","24.20","23.85","28,288,440","678,919,000,000","196,568","4,383,466,400"
"PLX","49.50","0.10 (0.2 %)","49.40","49.70","49.70","49.10","238,360","11,782,000,000","0","0"
"AST","49.70","0.10 (0.2 %)","49.60","50.20","50.20","49.55","78,600","3,905,000,000","0","0"
"NHH","51.00","0.10 (0.2 %)","50.90","51.50","51.50","49.50","126,370","6,365,000,000","0","0"
"DHG","103.90","0.20 (0.2 %)","103.70","103.90","103.90","103.00","2,540","263,000,000","0","0"
"HAP","5.63","0.01 (0.2 %)","5.62","5.60","5.65","5.58","428,120","2,402,000,000","0","0"
"KSB","30.35","0.05 (0.2 %)","30.30","30.30","30.70","30.15","544,750","16,529,000,000","0","0"
"FIR","31.60","0.05 (0.2 %)","31.55","31.70","31.70","31.40","79,500","2,509,000,000","0","0"
"NCT","68.50","0.10 (0.1 %)","68.40","68.60","68.60","68.40","10,210","700,000,000","0","0"
"CAV","70.20","0.10 (0.1 %)","70.10","70.00","70.20","70.00","280","20,000,000","0","0"
"YEG","45.05","0.05 (0.1 %)","45.00","45.30","45.50","45.00","13,680","617,000,000","0","0"
"CTF","20.80","0.00 (0.0 %)","20.80","20.80","20.80","20.35","216,910","4,456,000,000","0","0"
"PJT","10.40","0.00 (0.0 %)","10.40","10.40","10.60","10.40","1,200","12,000,000","0","0"
"PHC","9.94","0.00 (0.0 %)","9.94","9.94","10.00","9.94","197,010","1,962,000,000","0","0"
"TDW","23.85","0.00 (0.0 %)","23.85","23.85","23.85","23.85","10","0","0","0"
"GDT","38.00","0.00 (0.0 %)","38.00","38.75","38.75","38.00","39,100","1,494,000,000","0","0"
"PMG","12.30","0.00 (0.0 %)","12.30","12.30","12.30","12.30","60","1,000,000","0","0"
"SVI","81.00","0.00 (0.0 %)","81.00","81.00","81.00","81.00","0","0","0","0"
"FUCTVGF1","11.90","0.00 (0.0 %)","11.90","11.90","11.90","11.90","0","0","0","0"
"FUCVREIT","5.15","0.00 (0.0 %)","5.15","5.15","5.15","5.15","0","0","0","0"
"FUCTVGF2","9.54","0.00 (0.0 %)","9.54","9.54","9.54","9.54","0","0","0","0"
"TEG","4.60","0.00 (0.0 %)","4.60","4.41","4.60","4.40","15,750","70,000,000","0","0"
"TN1","58.30","0.00 (0.0 %)","58.30","58.30","58.30","58.30","1,590","93,000,000","0","0"
"TMS","31.45","0.00 (0.0 %)","31.45","31.00","31.45","31.00","4,100","129,000,000","0","0"
"CLW","24.00","0.00 (0.0 %)","24.00","24.00","24.00","24.00","60","1,000,000","0","0"
"TNI","3.05","0.00 (0.0 %)","3.05","3.05","3.05","3.02","640,810","1,948,000,000","0","0"
"TNC","27.30","0.00 (0.0 %)","27.30","27.30","27.30","27.30","0","0","0","0"
"PDN","74.80","0.00 (0.0 %)","74.80","74.80","74.80","74.80","10","1,000,000","0","0"
"TIX","28.85","0.00 (0.0 %)","28.85","28.85","28.85","28.85","0","0","0","0"
"PC1","22.60","0.00 (0.0 %)","22.60","22.80","22.80","22.40","150,700","3,398,000,000","0","0"
